"Station Name","ALERT UA"
"Province","NUNAVUT"
"Latitude","82.50"
"Longitude","-62.33"
"Elevation","65.40"
"Climate Identifier","2400306"
"WMO Identifier","71082"
"TC Identifier",""

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2015-01-18","2015","01","18","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","14","","","","",""
"2015-01-19","2015","01","19","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","14","","","","",""
"2015-01-20","2015","01","20","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","13","","","","",""
"2015-01-21","2015","01","21","†","","","","","","","","","","","0.0","","1.0","","0.6","","14","","","","",""
"2015-01-22","2015","01","22","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","14","","","","",""
"2015-01-23","2015","01","23","†","","","","","","","","","","","0.0","","1.0","","0.8","","14","","","","",""
"2015-01-24","2015","01","24","†","","","","","","","","","","","0.0","","7.0","","4.4","","16","","","","",""
"2015-01-25","2015","01","25","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","23","","","","",""
"2015-01-26","2015","01","26","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","14","","","","",""
"2015-01-27","2015","01","27","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","15","","","","",""
"2015-01-28","2015","01","28","†","","","","","","","","","","","0.0","","0.0","","0.0","","15","","","","",""
"2015-01-29","2015","01","29","†","","","","","","","","","","","0.0","","0.0","","0.0","","14","","","","",""
"2015-01-30","2015","01","30","†","","","","","","","","","","","0.0","","1.2","","0.8","","14","","","","",""
"2015-01-31","2015","01","31","†","","","","","","","","","","","0.0","","1.2","","0.8","","15","","","","",""
"2015-02-01","2015","02","01","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","16","","","","",""
"2015-02-02","2015","02","02","†","","","","","","","","","","","0.0","","0.2","","0.2","","16","","","","",""
"2015-02-03","2015","02","03","†","","","","","","","","","","","0.0","","0.4","","0.4","","17","","","","",""
"2015-02-04","2015","02","04","†","","","","","","","","","","","0.0","","0.4","","0.4","","0","","","","",""
"2015-02-05","2015","02","05","†","","","","","","","","","","","0.0","","1.0","","0.8","","15","","","","",""
"2015-02-06","2015","02","06","†","","","","","","","","","","","0.0","","3.4","","1.8","","16","","","","",""
"2015-02-07","2015","02","07","†","","","","","","","","","","","0.0","","0.2","","0.0","T","15","","","","",""
"2015-02-08","2015","02","08","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","14","","","","",""
"2015-02-09","2015","02","09","†","","","","","","","","","","","0.0","","0.6","","0.6","","14","","","","",""
"2015-02-10","2015","02","10","†","","","","","","","","","","","0.0","","0.6","","0.4","","15","","","","",""
"2015-02-11","2015","02","11","†","","","","","","","","","","","0.0","","0.2","","0.2","","15","","","","",""
"2015-02-12","2015","02","12","†","","","","","","","","","","","0.0","","0.2","","0.2","","15","","","","",""
"2015-02-13","2015","02","13","†","","","","","","","","","","","0.0","","0.4","","0.4","","15","","","","",""
"2015-02-14","2015","02","14","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","15","","","","",""
"2015-02-15","2015","02","15","†","","","","","","","","","","","0.0","","0.8","","0.4","","14","","","","",""
"2015-02-16","2015","02","16","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","15","","","","",""
"2015-02-17","2015","02","17","†","","","","","","","","","","","0.0","","0.2","","0.0","T","14","","","","",""
"2015-02-18","2015","02","18","†","","","","","","","","","","","0.0","","0.6","","0.4","","14","","","","",""
"2015-02-19","2015","02","19","†","","","","","","","","","","","0.0","","0.4","","0.4","","14","","","","",""
"2015-02-20","2015","02","20","†","","","","","","","","","","","0.0","","1.0","","0.8","","17","","","","",""
"2015-02-21","2015","02","21","†","","","","","","","","","","","0.0","","2.8","","2.2","","16","","","","",""
"2015-02-22","2015","02","22","†","","","","","","","","","","","0.0","","4.0","","3.4","","18","","","","",""
"2015-02-23","2015","02","23","†","","","","","","","","","","","0.0","","4.8","","4.2","","24","","","","",""
"2015-02-24","2015","02","24","†","","","","","","","","","","","0.0","","0.2","","0.2","","24","","","","",""
"2015-02-25","2015","02","25","†","","","","","","","","","","","0.0","","0.2","","0.2","","20","","","","",""
"2015-02-26","2015","02","26","†","","","","","","","","","","","0.0","","0.0","","0.0","","15","","","","",""
"2015-02-27","2015","02","27","†","","","","","","","","","","","0.0","","0.0","","0.0","","15","","","","",""
"2015-02-28","2015","02","28","†","","","","","","","","","","","0.0","","0.0","","0.0","","15","","","","",""
"2015-03-01","2015","03","01","†","","","","","","","","","","","0.0","","0.0","","0.0","","17","","","","",""
"2015-03-02","2015","03","02","†","","","","","","","","","","","0.0","","0.0","","0.0","","16","","","","",""
"2015-03-03","2015","03","03","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","15","","","","",""
"2015-03-04","2015","03","04","†","","","","","","","","","","","0.0","","0.2","","0.2","","17","","","","",""
"2015-03-05","2015","03","05","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","16","","","","",""
"2015-03-06","2015","03","06","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","16","","","","",""
"2015-03-07","2015","03","07","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","17","","","","",""
"2015-03-08","2015","03","08","†","","","","","","","","","","","0.0","","0.4","","0.2","","17","","","","",""
"2015-03-09","2015","03","09","†","","","","","","","","","","","0.0","","4.0","","2.8","","16","","","","",""
"2015-03-10","2015","03","10","†","","","","","","","","","","","0.0","","1.2","","0.8","","21","","","","",""
"2015-03-11","2015","03","11","†","","","","","","","","","","","0.0","","0.2","","0.2","","22","","","","",""
"2015-03-12","2015","03","12","†","","","","","","","","","","","0.0","","3.0","","2.8","","23","","","","",""
"2015-03-13","2015","03","13","†","","","","","","","","","","","0.0","","7.4","","6.2","","26","","","","",""
"2015-03-14","2015","03","14","†","","","","","","","","","","","0.0","","2.6","","2.0","","29","","","","",""
"2015-03-15","2015","03","15","†","","","","","","","","","","","0.0","","0.2","","0.0","T","27","","","","",""
"2015-03-16","2015","03","16","†","","","","","","","","","","","0.0","","0.0","","0.0","","25","","","","",""
"2015-03-17","2015","03","17","†","","","","","","","","","","","0.0","","0.0","","0.0","","25","","","","",""
"2015-03-18","2015","03","18","†","","","","","","","","","","","0.0","","0.0","","0.0","","25","","","","",""
"2015-03-19","2015","03","19","†","","","","","","","","","","","0.0","","0.0","","0.0","","24","","","","",""
"2015-03-20","2015","03","20","†","","","","","","","","","","","0.0","","0.2","","0.2","","24","","","","",""
"2015-03-21","2015","03","21","†","","","","","","","","","","","0.0","","0.4","","0.4","","25","","","","",""
"2015-03-22","2015","03","22","†","","","","","","","","","","","0.0","","3.6","","3.0","","20","","","","",""
"2015-03-23","2015","03","23","†","","","","","","","","","","","0.0","","0.8","","0.8","","21","","","","",""
"2015-03-24","2015","03","24","†","","","","","","","","","","","0.0","","0.2","","0.2","","21","","","","",""
"2015-03-25","2015","03","25","†","","","","","","","","","","","0.0","","0.0","","0.0","","21","","","","",""
"2015-03-26","2015","03","26","†","","","","","","","","","","","0.0","","1.6","","1.4","","21","","","","",""
"2015-03-27","2015","03","27","†","","","","","","","","","","","0.0","","1.6","","1.4","","23","","","","",""
"2015-03-28","2015","03","28","†","","","","","","","","","","","0.0","","2.8","","2.6","","22","","","","",""
"2015-03-29","2015","03","29","†","","","","","","","","","","","0.0","","0.2","","0.2","","22","","","","",""
"2015-03-30","2015","03","30","†","","","","","","","","","","","0.0","","0.0","","0.0","","22","","","","",""
"2015-03-31","2015","03","31","†","","","","","","","","","","","0.0","","0.0","","0.0","","22","","","","",""
"2015-04-01","2015","04","01","†","","","","","","","","","","","0.0","","0.0","","0.0","","22","","","","",""
"2015-04-02","2015","04","02","†","","","","","","","","","","","0.0","","5.8","","5.8","","22","","","","",""
"2015-04-03","2015","04","03","†","","","","","","","","","","","0.0","","3.2","","3.2","","40","","","","",""
"2015-04-04","2015","04","04","†","","","","","","","","","","","0.0","","0.2","","0.2","","38","","","","",""
"2015-04-05","2015","04","05","†","","","","","","","","","","","0.0","","0.0","","0.0","","39","","","","",""
"2015-04-06","2015","04","06","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","39","","","","",""
"2015-04-07","2015","04","07","†","","","","","","","","","","","0.0","","0.0","","0.0","","39","","","","",""
"2015-04-08","2015","04","08","†","","","","","","","","","","","0.0","","0.0","","0.0","","36","","","","",""
"2015-04-09","2015","04","09","†","","","","","","","","","","","0.0","","0.0","","0.0","","32","","","","",""
"2015-04-10","2015","04","10","†","","","","","","","","","","","0.0","","0.0","","0.0","","32","","","","",""
"2015-04-11","2015","04","11","†","","","","","","","","","","","0.0","","0.2","","0.2","","32","","","","",""
"2015-04-12","2015","04","12","†","","","","","","","","","","","0.0","","0.6","","0.6","","32","","","","",""
"2015-04-13","2015","04","13","†","","","","","","","","","","","0.0","","2.4","","2.0","","32","","","","",""
"2015-04-14","2015","04","14","†","","","","","","","","","","","0.0","","6.2","","5.4","","32","","","","",""
"2015-04-15","2015","04","15","†","","","","","","","","","","","0.0","","0.8","","0.8","","33","","","","",""
"2015-04-16","2015","04","16","†","","","","","","","","","","","0.0","","0.0","","0.0","","32","","","","",""
"2015-04-17","2015","04","17","","","","","","","","","","","","","","","","","","","","","","",""
"2015-04-18","2015","04","18","†","","","","","","","","","","","0.0","","","M","0.0","","","M","","","",""
"2015-04-19","2015","04","19","†","","","","","","","","","","","0.0","","0.6","","0.6","","","M","","","",""
"2015-04-20","2015","04","20","†","","","","","","","","","","","0.0","","0.0","","0.0","","58","","","","",""
"2015-04-21","2015","04","21","†","","","","","","","","","","","0.0","","0.4","","0.4","","58","","","","",""
"2015-04-22","2015","04","22","†","","","","","","","","","","","0.0","","2.4","","2.2","","58","","","","",""
"2015-04-23","2015","04","23","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","59","","","","",""
"2015-04-24","2015","04","24","†","","","","","","","","","","","0.0","","0.0","","0.0","","59","","","","",""
"2015-04-25","2015","04","25","†","","","","","","","","","","","0.0","","0.0","","0.0","","59","","","","",""
"2015-04-26","2015","04","26","†","","","","","","","","","","","0.0","","0.0","","0.0","","59","","","","",""
"2015-04-27","2015","04","27","†","","","","","","","","","","","0.0","","0.0","","0.0","","59","","","","",""
"2015-04-28","2015","04","28","†","","","","","","","","","","","0.0","","0.0","","0.0","","59","","","","",""
"2015-04-29","2015","04","29","†","","","","","","","","","","","0.0","","0.0","","0.0","","59","","","","",""
"2015-04-30","2015","04","30","†","","","","","","","","","","","0.0","","0.0","","0.0","","59","","","","",""
"2015-05-01","2015","05","01","†","","","","","","","","","","","0.0","","0.0","","0.0","","59","","","","",""
"2015-05-02","2015","05","02","†","","","","","","","","","","","0.0","","0.0","","0.0","","59","","","","",""
"2015-05-03","2015","05","03","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","59","","","","",""
"2015-05-04","2015","05","04","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","59","","","","",""
"2015-05-05","2015","05","05","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","59","","","","",""
"2015-05-06","2015","05","06","†","","","","","","","","","","","0.0","","0.0","","0.0","","59","","","","",""
"2015-05-07","2015","05","07","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","58","","","","",""
"2015-05-08","2015","05","08","†","","","","","","","","","","","0.0","","0.0","","0.0","","58","","","","",""
"2015-05-09","2015","05","09","†","","","","","","","","","","","0.0","","0.0","","0.0","","56","","","","",""
"2015-05-10","2015","05","10","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","56","","","","",""
"2015-05-11","2015","05","11","†","","","","","","","","","","","0.0","","2.4","","2.4","","56","","","","",""
"2015-05-12","2015","05","12","†","","","","","","","","","","","0.0","","1.2","","0.8","","62","","","","",""
"2015-05-13","2015","05","13","†","","","","","","","","","","","0.0","","0.4","","0.4","","62","","","","",""
"2015-05-14","2015","05","14","†","","","","","","","","","","","0.0","","1.0","","1.0","","62","","","","",""
"2015-05-15","2015","05","15","†","","","","","","","","","","","0.0","","0.2","","0.2","","56","","","","",""
"2015-05-16","2015","05","16","†","","","","","","","","","","","0.0","","0.0","","0.0","","56","","","","",""
"2015-05-17","2015","05","17","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","56","","","","",""
"2015-05-18","2015","05","18","†","","","","","","","","","","","0.0","","0.6","","0.6","","56","","","","",""
"2015-05-19","2015","05","19","†","","","","","","","","","","","0.0","","0.0","","0.0","","56","","","","",""
"2015-05-20","2015","05","20","†","","","","","","","","","","","0.0","","0.2","","0.2","","56","","","","",""
"2015-05-21","2015","05","21","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","56","","","","",""
"2015-05-22","2015","05","22","†","","","","","","","","","","","0.0","","0.0","","0.0","","55","","","","",""
"2015-05-23","2015","05","23","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","56","","","","",""
"2015-05-24","2015","05","24","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","56","","","","",""
"2015-05-25","2015","05","25","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","55","","","","",""
"2015-05-26","2015","05","26","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","55","","","","",""
"2015-05-27","2015","05","27","†","","","","","","","","","","","0.0","","1.4","","0.8","","55","","","","",""
"2015-05-28","2015","05","28","†","","","","","","","","","","","0.0","","0.6","","0.2","","56","","","","",""
"2015-05-29","2015","05","29","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","58","","","","",""
"2015-05-30","2015","05","30","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","58","","","","",""
"2015-05-31","2015","05","31","†","","","","","","","","","","","0.0","","0.0","","0.0","","58","","","","",""
"2015-06-01","2015","06","01","†","","","","","","","","","","","0.0","","0.0","","0.0","","57","","","","",""
"2015-06-02","2015","06","02","†","","","","","","","","","","","0.0","","0.0","","0.0","","56","","","","",""
"2015-06-03","2015","06","03","†","","","","","","","","","","","0.0","","0.0","","0.0","","55","","","","",""
"2015-06-04","2015","06","04","†","","","","","","","","","","","0.0","","0.0","","0.0","","55","","","","",""
"2015-06-05","2015","06","05","†","","","","","","","","","","","0.0","","0.0","","0.0","","55","","","","",""
"2015-06-06","2015","06","06","†","","","","","","","","","","","0.0","","0.0","","0.0","","55","","","","",""
"2015-06-07","2015","06","07","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","55","","","","",""
"2015-06-08","2015","06","08","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","53","","","","",""
"2015-06-09","2015","06","09","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","54","","","","",""
"2015-06-10","2015","06","10","†","","","","","","","","","","","0.0","","0.0","","0.0","","51","","","","",""
"2015-06-11","2015","06","11","†","","","","","","","","","","","0.0","","0.0","","0.0","","46","","","","",""
"2015-06-12","2015","06","12","†","","","","","","","","","","","0.0","","0.4","","0.4","","44","","","","",""
"2015-06-13","2015","06","13","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","43","","","","",""
"2015-06-14","2015","06","14","†","","","","","","","","","","","0.0","","2.2","","2.2","","0","","","","",""
"2015-06-15","2015","06","15","†","","","","","","","","","","","0.0","","1.0","","1.0","","42","","","","",""
"2015-06-16","2015","06","16","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","40","","","","",""
"2015-06-17","2015","06","17","†","","","","","","","","","","","0.0","","1.4","","1.4","","39","","","","",""
"2015-06-18","2015","06","18","†","","","","","","","","","","","0.0","","0.0","","0.0","","37","","","","",""
"2015-06-19","2015","06","19","†","","","","","","","","","","","0.0","","0.0","","0.0","","33","","","","",""
"2015-06-20","2015","06","20","†","","","","","","","","","","","0.0","","0.0","","0.0","","29","","","","",""
"2015-06-21","2015","06","21","†","","","","","","","","","","","0.0","","0.0","","0.0","","25","","","","",""
"2015-06-22","2015","06","22","†","","","","","","","","","","","0.0","","0.0","","0.0","","8","","","","",""
"2015-06-23","2015","06","23","†","","","","","","","","","","","0.0","","0.0","","0.0","","4","","","","",""
"2015-06-24","2015","06","24","†","","","","","","","","","","","0.0","","0.0","","0.0","","1","","","","",""
"2015-06-25","2015","06","25","†","","","","","","","","","","","1.0","","0.0","","1.0","","0","","","","",""
"2015-06-26","2015","06","26","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-06-27","2015","06","27","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-06-28","2015","06","28","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-06-29","2015","06","29","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-06-30","2015","06","30","†","","","","","","","","","","","1.0","","0.0","","1.0","","0","","","","",""
"2015-07-01","2015","07","01","†","","","","","","","","","","","2.0","","0.0","","2.0","","0","","","","",""
"2015-07-02","2015","07","02","†","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"2015-07-03","2015","07","03","†","","","","","","","","","","","0.2","","0.0","","0.2","","0","","","","",""
"2015-07-04","2015","07","04","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-05","2015","07","05","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-06","2015","07","06","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-07","2015","07","07","†","","","","","","","","","","","3.5","","0.0","","3.5","","0","","","","",""
"2015-07-08","2015","07","08","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-09","2015","07","09","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-10","2015","07","10","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-11","2015","07","11","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-12","2015","07","12","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-13","2015","07","13","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-14","2015","07","14","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-15","2015","07","15","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-16","2015","07","16","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-17","2015","07","17","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-18","2015","07","18","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-19","2015","07","19","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-20","2015","07","20","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-21","2015","07","21","†","","","","","","","","","","","0.3","","0.0","","0.3","","0","","","","",""
"2015-07-22","2015","07","22","†","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"2015-07-23","2015","07","23","†","","","","","","","","","","","1.4","","4.4","","5.8","","0","","","","",""
"2015-07-24","2015","07","24","†","","","","","","","","","","","0.2","","0.0","","0.2","","0","","","","",""
"2015-07-25","2015","07","25","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-26","2015","07","26","†","","","","","","","","","","","0.0","","0.6","","0.6","","0","","","","",""
"2015-07-27","2015","07","27","†","","","","","","","","","","","1.1","","0.2","","1.3","","0","","","","",""
"2015-07-28","2015","07","28","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-29","2015","07","29","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-30","2015","07","30","†","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"2015-07-31","2015","07","31","†","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"2015-08-01","2015","08","01","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-02","2015","08","02","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-03","2015","08","03","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-04","2015","08","04","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-05","2015","08","05","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-06","2015","08","06","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-07","2015","08","07","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-08","2015","08","08","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-09","2015","08","09","†","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"2015-08-10","2015","08","10","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-11","2015","08","11","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-12","2015","08","12","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-13","2015","08","13","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-14","2015","08","14","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-15","2015","08","15","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-16","2015","08","16","†","","","","","","","","","","","0.0","","0.3","","0.3","","0","","","","",""
"2015-08-17","2015","08","17","†","","","","","","","","","","","0.0","","0.3","","0.3","","0","","","","",""
"2015-08-18","2015","08","18","†","","","","","","","","","","","0.0","","1.7","","1.7","","0","T","","","",""
"2015-08-19","2015","08","19","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"2015-08-20","2015","08","20","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-21","2015","08","21","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-22","2015","08","22","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-23","2015","08","23","†","","","","","","","","","","","0.0","","4.3","","1.1","","0","","","","",""
"2015-08-24","2015","08","24","†","","","","","","","","","","","0.0","","2.2","","0.6","","1","","","","",""
"2015-08-25","2015","08","25","†","","","","","","","","","","","0.0","","0.0","T","0.4","","2","","","","",""
"2015-08-26","2015","08","26","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-27","2015","08","27","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-28","2015","08","28","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"2015-08-29","2015","08","29","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"2015-08-30","2015","08","30","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-31","2015","08","31","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"2015-09-01","2015","09","01","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-02","2015","09","02","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-03","2015","09","03","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-04","2015","09","04","†","","","","","","","","","","","0.0","","1.2","","0.8","","0","","","","",""
"2015-09-05","2015","09","05","†","","","","","","","","","","","0.0","","2.5","","1.2","","1","","","","",""
"2015-09-06","2015","09","06","†","","","","","","","","","","","0.0","","0.0","","0.0","","1","","","","",""
"2015-09-07","2015","09","07","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"2015-09-08","2015","09","08","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"2015-09-09","2015","09","09","†","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"2015-09-10","2015","09","10","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-11","2015","09","11","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-12","2015","09","12","†","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
